worker_id,full_name,department,job_role,salary,account_number,attendance_score,last_verification,EMPLOYMENT_TYPE
LA-3233313733,Employee 3233313733,TRANSPORTATION,SIGNAL SYSTEMS ELECTRICIAN,102089.49,0091000202,87,2026-05-01,FULL_TIME
LA-333737393932,Employee 333737393932,WATER AND POWER,COML SRVC REPTV,70560.28,0091000203,97,2026-05-01,FULL_TIME
LA-3938333431,Employee 3938333431,AIRPORTS,SYSTEMS PROGRAMMER II,127913.6,0091000204,90,2026-05-01,FULL_TIME
LA-3730363532,Employee 3730363532,PUBLIC WORKS - BOARD OF PUBLIC WORKS,ACCOUNTING CLERK I,42112.4,0091000205,96,2026-05-01,FULL_TIME
LA-3133333432,Employee 3133333432,FIRE,FIREFIGHTER III,115242.71,0091000206,92,2026-05-01,FULL_TIME
LA-3833393039,Employee 3833393039,TRANSPORTATION,TRAFFIC MARKING & SIGN SUPERINTENDENT I,76720.0,0091000207,99,2026-05-01,FULL_TIME
LA-393737333633,Employee 393737333633,TRANSPORTATION,,7509.8,0091000208,98,2026-05-01,PER_EVENT
LA-363835393333,Employee 363835393333,POLICE,POLICE SERVICE REPRESENTATIVE II,53615.3,0091000209,90,2026-05-01,FULL_TIME
LA-3634333933,Employee 3634333933,HARBOR,INFORMATION SYSTEMS MANAGER I,16601.22,0091000210,88,2026-05-01,FULL_TIME
LA-3737343234,Employee 3737343234,POLICE,POLICE DETECTIVE I,103400.24,0091000211,85,2026-05-01,FULL_TIME
LA-3934363833,Employee 3934363833,PUBLIC WORKS - STREET SERVICES,POWER SHOVEL OPERATOR,95838.45,0091000212,88,2026-05-01,FULL_TIME
LA-323435353034,Employee 323435353034,TRANSPORTATION,ACCOUNTANT,26764.8,0091000213,85,2026-05-01,FULL_TIME
LA-343237343233,Employee 343237343233,TRANSPORTATION,CROSSING GUARD,6179.07,0091000214,98,2026-05-01,PART_TIME
LA-3738333836,Employee 3738333836,PUBLIC WORKS - STREET SERVICES,SENIOR ADMINISTRATIVE CLERK,64459.2,0091000215,93,2026-05-01,FULL_TIME
LA-3032343434,Employee 3032343434,FIRE,FIREFIGHTER III,113686.2,0091000216,91,2026-05-01,FULL_TIME
LA-3634353731,Employee 3634353731,PUBLIC WORKS - SANITATION,EQUIPMENT SUPERVISOR,99144.74,0091000217,86,2026-05-01,FULL_TIME
LA-343339333031,Employee 343339333031,GENERAL SERVICES,EQUIPMENT MECHANIC,76960.0,0091000218,93,2026-05-01,FULL_TIME
LA-3735363735,Employee 3735363735,CANNABIS REGULATION,MANAGEMENT ASSISTANT,20184.0,0091000219,95,2026-05-01,FULL_TIME
LA-313137303933,Employee 313137303933,TRANSPORTATION,TRAFFIC OFFICER II,59487.64,0091000220,92,2026-05-01,FULL_TIME
LA-323632313031,Employee 323632313031,GENERAL SERVICES,CUSTODIAN,48305.2,0091000221,97,2026-05-01,FULL_TIME
LA-373538373632,Employee 373538373632,WATER AND POWER,CLERK TYPIST,57574.4,0091000222,94,2026-05-01,FULL_TIME
LA-353937303031,Employee 353937303031,RECREATION AND PARKS,PAINTER - HIRING HALL,54421.52,0091000223,89,2026-05-01,PART_TIME
LA-3236363036,Employee 3236363036,AIRPORTS,AIRPORT SAFETY OFFICER II,96154.13,0091000224,86,2026-05-01,FULL_TIME
LA-3430373339,Employee 3430373339,POLICE,POLICE SERVICE REPRESENTATIVE II,84582.64,0091000225,93,2026-05-01,FULL_TIME
LA-3835373831,Employee 3835373831,INFORMATION TECHNOLOGY AGENCY,COMMUNICATIONS ELECTRICIAN,93691.99,0091000226,98,2026-05-01,FULL_TIME
LA-313737363633,Employee 313737363633,AGING,COMMUNITY AND ADMINISTRATIVE SUPPORT WORKER I,468.5,0091000227,87,2026-05-01,PART_TIME
LA-3230363031,Employee 3230363031,FIRE,FIREFIGHTER III,113124.4,0091000228,96,2026-05-01,FULL_TIME
LA-393134303832,Employee 393134303832,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SENIOR ADMINISTRATIVE CLERK,65635.2,0091000229,99,2026-05-01,FULL_TIME
LA-313932313332,Employee 313932313332,WATER AND POWER,CUSTODIAN,54288.0,0091000230,86,2026-05-01,FULL_TIME
LA-383838313832,Employee 383838313832,AIRPORTS,ENVIRONMENTAL SUPERVISOR II,127067.2,0091000231,13,2026-05-01,FULL_TIME
LA-313135333034,Employee 313135333034,INFORMATION TECHNOLOGY AGENCY,COMMUNICATIONS ENGINEERING ASSOCIATE I,48515.2,0091000232,96,2026-05-01,FULL_TIME
LA-353937373133,Employee 353937373133,HARBOR,PORT POLICE OFFICER III,106316.38,0091000233,95,2026-05-01,FULL_TIME
LA-313033363733,Employee 313033363733,GENERAL SERVICES,STOREKEEPER II,39358.88,0091000234,93,2026-05-01,FULL_TIME
LA-343031363333,Employee 343031363333,PUBLIC WORKS - SANITATION,REFUSE COLLECTION TRUCK OPERATOR II,80044.1,0091000235,91,2026-05-01,FULL_TIME
LA-333135383433,Employee 333135383433,RECREATION AND PARKS,RECREATION ASSISTANT,347.32,0091000236,90,2025-01-15,PART_TIME
LA-353532383733,Employee 353532383733,CULTURAL AFFAIRS,PERFORMING ARTS DIRECTOR,5099.6,0091000237,96,2026-05-01,FULL_TIME
LA-373032383933,Employee 373032383933,RECREATION AND PARKS,RECREATION AIDE,351.13,0091000238,93,2026-05-01,PART_TIME
LA-393637303333,Employee 393637303333,POLICE,POLICE OFFICER II,91350.16,0091000239,99,2026-05-01,FULL_TIME
LA-393130383433,Employee 393130383433,RECREATION AND PARKS,RECREATION ASSISTANT,3790.11,0091000240,98,2026-05-01,PART_TIME
LA-323137343034,Employee 323137343034,POLICE,SYSTEMS PROGRAMMER II,142068.8,0091000241,98,2026-05-01,FULL_TIME
LA-3033343935,Employee 3033343935,PUBLIC WORKS - CONTRACT ADMINISTRATION,CONSTRUCTION INSPECTOR,87102.46,0091000242,93,2026-05-01,FULL_TIME
LA-353932393733,Employee 353932393733,PUBLIC WORKS - ENGINEERING,CIVIL ENGINEERING ASSOCIATE II,99761.12,0091000243,89,2026-05-01,FULL_TIME
LA-303539313034,Employee 303539313034,FIRE,FIREFIGHTER II,91646.15,0091000244,98,2026-05-01,FULL_TIME
LA-353632323933,Employee 353632323933,PENSION,ACCOUNTANT,56553.35,0091000245,95,2026-05-01,FULL_TIME
LA-303734393833,Employee 303734393833,RECREATION AND PARKS,RECREATION AIDE,2447.5,0091000246,98,2026-05-01,PART_TIME
LA-3635383839,Employee 3635383839,CITY ATTORNEY,DEPUTY CITY ATTORNEY II,69129.16,0091000247,92,2026-05-01,FULL_TIME
LA-3832303331,Employee 3832303331,CULTURAL AFFAIRS,COMMUNITY ARTS DIRECTOR,123070.4,0091000248,89,2026-05-01,FULL_TIME
LA-313332323633,Employee 313332323633,POLICE,POLICE OFFICER II,50620.8,0091000249,89,2026-05-01,FULL_TIME
LA-313533353733,Employee 313533353733,RECREATION AND PARKS,MECHANICAL REPAIRER I,0.0,0091000250,98,2026-05-01,FULL_TIME
LA-373538313833,Employee 373538313833,HARBOR,PLUMBER,90579.76,0091000251,88,2026-05-01,FULL_TIME
LA-3231333832,Employee 3231333832,PUBLIC WORKS - CONTRACT ADMINISTRATION,SENIOR CONSTRUCTION INSPECTOR,111537.94,0091000252,90,2026-05-01,FULL_TIME
LA-393332393732,Employee 393332393732,RECREATION AND PARKS,RECREATION ASSISTANT,0.0,0091000253,86,2026-05-01,PART_TIME
LA-3738323638,Employee 3738323638,POLICE,POLICE SERVICE REPRESENTATIVE II,85506.12,0091000254,89,2026-05-01,FULL_TIME
LA-373636303133,Employee 373636303133,AIRPORTS,COMMUNICATIONS INFORMATION REPRESENTATIVE III,76560.51,0091000255,96,2026-05-01,FULL_TIME
LA-3131373231,Employee 3131373231,GENERAL SERVICES,ADMINISTRATIVE CLERK,51948.63,0091000256,97,2026-05-01,FULL_TIME
LA-3734383531,Employee 3734383531,PUBLIC WORKS - STREET LIGHTING,PAYROLL SUPERVISOR I,86830.4,0091000257,90,2026-05-01,FULL_TIME
LA-303330363833,Employee 303330363833,RECREATION AND PARKS,RECREATION INSTRUCTOR,1438.2,0091000258,94,2026-05-01,PART_TIME
LA-353737323832,Employee 353737323832,POLICE,PROPERTY OFFICER,22234.34,0091000259,85,2026-05-01,FULL_TIME
LA-343833373633,Employee 343833373633,POLICE,POLICE OFFICER I,65600.8,0091000260,97,2026-05-01,FULL_TIME
LA-3135323931,Employee 3135323931,POLICE,POLICE SERGEANT I,123188.8,0091000261,86,2026-05-01,FULL_TIME
LA-3631383434,Employee 3631383434,WATER AND POWER,PL CLK UTLTY,79285.17,0091000262,87,2026-05-01,FULL_TIME
LA-3336353337,Employee 3336353337,POLICE,POLICE OFFICER III,36068.81,0091000263,93,2026-05-01,FULL_TIME
LA-3434313138,Employee 3434313138,POLICE,POLICE OFFICER II,90729.6,0091000264,87,2026-05-01,FULL_TIME
LA-303234393233,Employee 303234393233,BUILDING AND SAFETY,ELECTRICAL INSPECTOR,111751.05,0091000265,90,2026-05-01,FULL_TIME
LA-3737393634,Employee 3737393634,WATER AND POWER,SENIOR ADMINISTRATIVE CLERK,77430.67,0091000266,95,2026-05-01,FULL_TIME
LA-393636333733,Employee 393636333733,LIBRARY,MESSENGER CLERK,5745.0,0091000267,85,2026-05-01,PART_TIME
LA-3035363836,Employee 3035363836,GENERAL SERVICES,SMS PAYMENT CLERK,72484.8,0091000268,95,2026-05-01,FULL_TIME
LA-373234373533,Employee 373234373533,RECREATION AND PARKS,RECREATION INSTRUCTOR,1067.2,0091000269,97,2026-05-01,PART_TIME
LA-3332393534,Employee 3332393534,PUBLIC WORKS - SANITATION,SECRETARY,66211.82,0091000270,92,2026-05-01,FULL_TIME
LA-303533333031,Employee 303533333031,FIRE,ENGINEER OF FIRE DEPARTMENT,123439.98,0091000271,87,2026-05-01,FULL_TIME
LA-383533373733,Employee 383533373733,LIBRARY,MESSENGER CLERK,21543.8,0091000272,91,2026-05-01,PART_TIME
LA-393236373833,Employee 393236373833,RECREATION AND PARKS,SECURITY OFFICER,0.0,0091000273,86,2026-05-01,PART_TIME
LA-3731333833,Employee 3731333833,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,SENIOR ADMINISTRATIVE CLERK,27193.72,0091000274,85,2026-05-01,FULL_TIME
LA-3838303936,Employee 3838303936,WATER AND POWER,HVY DTY EQPT MCHC,0.0,0091000275,6,2026-05-01,FULL_TIME
LA-393334383933,Employee 393334383933,CULTURAL AFFAIRS,COMMUNITY AND ADMINISTRATIVE SUPPORT WORKER II,12368.16,0091000276,93,2026-05-01,PART_TIME
LA-3838363731,Employee 3838363731,LIBRARY,LIBRARIAN II,80967.08,0091000277,99,2026-05-01,FULL_TIME
LA-3635383831,Employee 3635383831,AIRPORTS,AIR CONDITIONING MECHANIC,89766.2,0091000278,94,2026-05-01,FULL_TIME
LA-323634333033,Employee 323634333033,POLICE,SENIOR POLICE SERVICE REPRESENTATIVE I,90309.49,0091000279,86,2026-05-01,FULL_TIME
LA-333630363733,Employee 333630363733,OFFICE OF FINANCE,TAX AUDITOR II,67156.62,0091000280,90,2026-05-01,FULL_TIME
LA-3134313735,Employee 3134313735,RECREATION AND PARKS,SENIOR RECREATION DIRECTOR II,79899.7,0091000281,92,2026-05-01,FULL_TIME
LA-3530313331,Employee 3530313331,POLICE,SECRETARY,50488.8,0091000282,11,2026-05-01,FULL_TIME
LA-3039393631,Employee 3039393631,PUBLIC WORKS - STREET SERVICES,DIRECTOR BUREAU OF STREET SERVICES,139501.44,0091000283,86,2026-05-01,FULL_TIME
LA-373331383732,Employee 373331383732,WATER AND POWER,PWR ENGR MGR,146649.6,0091000284,95,2026-05-01,FULL_TIME
LA-363436353433,Employee 363436353433,HOUSING AND COMMUNITY INVESTMENT DEPARTMENT,MANAGEMENT ASSISTANT,53052.8,0091000285,88,2025-01-15,FULL_TIME
LA-373937383633,Employee 373937383633,AIRPORTS,COMMUNITY AND ADMINISTRATIVE SUPPORT WORKER III,3732.48,0091000286,96,2026-05-01,PART_TIME
LA-353233383034,Employee 353233383034,GENERAL SERVICES,STUDENT PROFESSIONAL WORKER,4106.81,0091000287,88,2026-05-01,PART_TIME
LA-3033393939,Employee 3033393939,WATER AND POWER,WTR UTLTY WKR,74876.8,0091000288,96,2026-05-01,FULL_TIME
LA-3434323834,Employee 3434323834,POLICE,POLICE OFFICER III,120131.59,0091000289,85,2026-05-01,FULL_TIME
LA-353934323034,Employee 353934323034,PUBLIC WORKS - STREET SERVICES,HEAVY DUTY TRUCK OPERATOR,65711.02,0091000290,87,2026-05-01,FULL_TIME
LA-3938363933,Employee 3938363933,POLICE,SYSTEMS PROGRAMMER I,109208.83,0091000291,96,2026-05-01,FULL_TIME
LA-303433303933,Employee 303433303933,POLICE,POLICE OFFICER II,52345.8,0091000292,96,2026-05-01,FULL_TIME
LA-313738373033,Employee 313738373033,POLICE,POLICE OFFICER II,88419.91,0091000293,97,2026-05-01,FULL_TIME
LA-3836383938,Employee 3836383938,HARBOR,CIVIL ENGINEERING ASSOCIATE II,94848.0,0091000294,91,2026-05-01,FULL_TIME
LA-3536303634,Employee 3536303634,AIRPORTS,SECURITY OFFICER,53538.18,0091000295,94,2026-05-01,FULL_TIME
LA-363930363033,Employee 363930363033,POLICE,CRIMINALIST II,121763.2,0091000296,85,2026-05-01,FULL_TIME
LA-373133323033,Employee 373133323033,WATER AND POWER,PROGRAMMER ANALYST,107900.0,0091000297,86,2026-05-01,FULL_TIME
LA-333538303732,Employee 333538303732,WATER AND POWER,CIVIL ENGINEERING DRAFTING TECHNICIAN,86068.92,0091000298,86,2026-05-01,FULL_TIME
LA-3635343734,Employee 3635343734,WATER AND POWER,COMMERCIAL SERVICE REPRESENTATIVE,71688.15,0091000299,96,2026-05-01,FULL_TIME
LA-303630373233,Employee 303630373233,POLICE,POLICE OFFICER II,96073.6,0091000300,95,2026-05-01,FULL_TIME
LA-363130333933,Employee 363130333933,WATER AND POWER,ELTL ENGR ASSOC,81109.6,0091000301,96,2026-05-01,FULL_TIME
LA-303331383533,Employee 303331383533,RECREATION AND PARKS,RECREATION ASSISTANT,2310.0,0091000302,90,2026-05-01,PART_TIME
LA-3633393433,Employee 3633393433,FIRE,ACCOUNTING CLERK,76600.64,0091000303,90,2026-05-01,FULL_TIME
LA-303738313832,Employee 303738313832,PUBLIC WORKS - SANITATION,LABORATORY TECHNICIAN I,17228.82,0091000304,2,2026-05-01,FULL_TIME
LA-343333323833,Employee 343333323833,WATER AND POWER,CONSTR HVY DTY TRK OPR,352.44,0091000305,91,2026-05-01,FULL_TIME
LA-333230313031,Employee 333230313031,OFFICE OF FINANCE,TAX COMPLIANCE OFFICER II,84467.82,0091000306,98,2026-05-01,FULL_TIME
LA-383533373733,Employee 383533373733,LIBRARY,MESSENGER CLERK,18556.92,0091000307,99,2026-05-01,PART_TIME
LA-3634383332,Employee 3634383332,TRANSPORTATION,SIGNAL SYSTEMS SUPERVISOR I,52327.0,0091000308,90,2026-05-01,FULL_TIME
LA-3036313731,Employee 3036313731,FIRE,FIRE HELICOPTER PILOT III,132910.0,0091000309,99,2026-05-01,FULL_TIME
LA-303634373034,Employee 303634373034,GENERAL SERVICES,PLUMBER II - HIRING HALL,87666.14,0091000310,90,2026-05-01,PART_TIME
LA-3831363931,Employee 3831363931,WATER AND POWER,MTNC CONSTR HLPR,1222.76,0091000311,97,2026-05-01,FULL_TIME
LA-323733313433,Employee 323733313433,TRANSPORTATION,TRAFFIC OFFICER I,14272.76,0091000312,86,2026-05-01,FULL_TIME
LA-3434323834,Employee 3434323834,POLICE,POLICE OFFICER III,111471.63,0091000313,91,2026-05-01,FULL_TIME
LA-3736303232,Employee 3736303232,FIRE,ADMINISTRATIVE CLERK,54971.2,0091000314,93,2026-05-01,FULL_TIME
LA-363236313432,Employee 363236313432,WATER AND POWER,ELTC STN OPR,103908.63,0091000315,99,2026-05-01,FULL_TIME
LA-3239353432,Employee 3239353432,AIRPORTS,ADMINISTRATIVE CLERK,29000.78,0091000316,85,2026-05-01,FULL_TIME
LA-323138383533,Employee 323138383533,COUNCIL,COUNCIL AIDE II,3164.8,0091000317,99,2026-05-01,FULL_TIME
LA-323339373933,Employee 323339373933,MAYOR,MAYORAL AIDE II,59500.64,0091000318,86,2026-05-01,FULL_TIME
LA-343933303933,Employee 343933303933,POLICE,OFFICE TRAINEE ADMIN CLERK,19404.27,0091000319,91,2026-05-01,FULL_TIME
LA-3430333534,Employee 3430333534,RECREATION AND PARKS,RECREATION FACILITY DIRECTOR,73028.38,0091000320,88,2026-05-01,FULL_TIME
LA-3930333334,Employee 3930333334,POLICE,POLICE SERGEANT I,112088.68,0091000321,97,2026-05-01,FULL_TIME
LA-3031343538,Employee 3031343538,BUILDING AND SAFETY,BUILDING MECHANICAL INSPECTOR,90659.15,0091000322,86,2026-05-01,FULL_TIME
LA-373839303732,Employee 373839303732,WATER AND POWER,TRANSMISSION & DISTRIB DIST SU,186477.5,0091000323,94,2026-05-01,FULL_TIME
LA-3632353035,Employee 3632353035,AIRPORTS,SENIOR MANAGEMENT ANALYST I,111913.6,0091000324,87,2026-05-01,FULL_TIME
LA-3733393935,Employee 3733393935,RECREATION AND PARKS,MAINTENANCE LABORER,52041.6,0091000325,99,2025-01-15,FULL_TIME
LA-3136313233,Employee 3136313233,WATER AND POWER,CIVIL ENGINEERING DRAFTING TECHNICIAN,80808.0,0091000326,97,2026-05-01,FULL_TIME
LA-353730303531,Employee 353730303531,PUBLIC WORKS - STREET SERVICES,TREE SURGEON,70094.4,0091000327,95,2026-05-01,FULL_TIME
LA-3335353133,Employee 3335353133,POLICE,POLICE OFFICER III,22152.13,0091000328,86,2026-05-01,FULL_TIME
LA-3436373337,Employee 3436373337,AIRPORTS,SENIOR PERSONNEL ANALYST I,87403.68,0091000329,86,2026-05-01,FULL_TIME
LA-353039333233,Employee 353039333233,WATER AND POWER,SR CVL ENGG DRFTG TCHN,110369.57,0091000330,85,2026-05-01,FULL_TIME
LA-3539383235,Employee 3539383235,PERSONNEL,PERSONNEL ANALYST II,95782.4,0091000331,86,2026-05-01,FULL_TIME
LA-303330363733,Employee 303330363733,WATER AND POWER,CONSTR ELTL HLPR,51962.48,0091000332,86,2026-05-01,FULL_TIME
LA-343935343633,Employee 343935343633,RECREATION AND PARKS,ADMINISTRATIVE INTERN I,2208.96,0091000333,91,2026-05-01,PART_TIME
LA-303735373933,Employee 303735373933,RECREATION AND PARKS,RECREATION ASSISTANT,34.58,0091000334,92,2026-05-01,PART_TIME
LA-313335303932,Employee 313335303932,LIBRARY,ADMINISTRATIVE CLERK,47728.48,0091000335,86,2026-05-01,FULL_TIME
LA-3437323035,Employee 3437323035,FIRE,FIRE CAPTAIN I,162699.2,0091000336,99,2026-05-01,FULL_TIME
LA-383239393034,Employee 383239393034,RECREATION AND PARKS,POOL LIFEGUARD,4399.35,0091000337,89,2026-05-01,PART_TIME
LA-323030343733,Employee 323030343733,WATER AND POWER,ELTL ENGR ASSOC,129407.49,0091000338,85,2026-05-01,FULL_TIME
LA-353535333031,Employee 353535333031,OFFICE OF FINANCE,TAX COMPLIANCE OFFICER II,76988.8,0091000339,89,2026-05-01,FULL_TIME
LA-3237303031,Employee 3237303031,WATER AND POWER,CVL ENGG ASSO,128153.32,0091000340,86,2026-05-01,FULL_TIME
LA-3230353438,Employee 3230353438,POLICE,MANAGEMENT ANALYST,27647.02,0091000341,93,2026-05-01,FULL_TIME
LA-3238383032,Employee 3238383032,RECREATION AND PARKS,PLUMBER SUPERVISOR,96760.88,0091000342,92,2026-05-01,FULL_TIME
LA-323439383833,Employee 323439383833,POLICE,POLICE OFFICER I,15825.6,0091000343,95,2026-05-01,FULL_TIME
LA-363738373733,Employee 363738373733,BUILDING AND SAFETY,BUILDING MECHANICAL INSPECTOR,94579.54,0091000344,99,2026-05-01,FULL_TIME
LA-3136323939,Employee 3136323939,HARBOR,CIVIL ENGINEER,142804.24,0091000345,93,2026-05-01,FULL_TIME
LA-313637383633,Employee 313637383633,PUBLIC WORKS - STREET LIGHTING,ASSISTANT STREET LIGHTING ELECTRICIAN,41065.79,0091000346,86,2026-05-01,FULL_TIME
LA-3530313935,Employee 3530313935,POLICE,POLICE SERGEANT I,144115.76,0091000347,87,2026-05-01,FULL_TIME
LA-373738363733,Employee 373738363733,WATER AND POWER,ELTL CRFT HLPR,72376.15,0091000348,89,2025-01-15,FULL_TIME
LA-3930353936,Employee 3930353936,WATER AND POWER,ELTL MCHC,109325.92,0091000349,96,2026-05-01,FULL_TIME
LA-333731393733,Employee 333731393733,WATER AND POWER,CONSTR HLPR,31850.84,0091000350,96,2026-05-01,FULL_TIME
LA-3438363633,Employee 3438363633,PUBLIC WORKS - STREET LIGHTING,STREET LIGHTING ENGINEERING ASSOCIATE II,94848.0,0091000351,99,2026-05-01,FULL_TIME
LA-323035343933,Employee 323035343933,WATER AND POWER,COML SRVC REPTV,17491.2,0091000352,91,2026-05-01,FULL_TIME
LA-353837303333,Employee 353837303333,POLICE,POLICE OFFICER II,78319.77,0091000353,87,2026-05-01,FULL_TIME
LA-383631363333,Employee 383631363333,POLICE,POLICE SERGEANT I,64963.2,0091000354,96,2026-05-01,FULL_TIME
LA-3034333537,Employee 3034333537,FIRE,ENGINEER OF FIRE DEPARTMENT,119007.2,0091000355,89,2026-05-01,FULL_TIME
LA-353635323533,Employee 353635323533,HARBOR,TRANSITIONAL WORKER,5606.59,0091000356,87,2026-05-01,FULL_TIME
LA-3532383133,Employee 3532383133,POLICE,SENIOR ADMINISTRATIVE CLERK,0.0,0091000357,88,2026-05-01,FULL_TIME
LA-3230373837,Employee 3230373837,RECREATION AND PARKS,GARDENER CARETAKER,43603.07,0091000358,91,2026-05-01,FULL_TIME
LA-3333303833,Employee 3333303833,POLICE,POLICE OFFICER III,116250.4,0091000359,90,2026-05-01,FULL_TIME
LA-343539323933,Employee 343539323933,POLICE,ADMINISTRATIVE CLERK,43358.31,0091000360,85,2026-05-01,FULL_TIME
LA-323837383932,Employee 323837383932,POLICE,POLICE OFFICER II,82613.86,0091000361,96,2026-05-01,FULL_TIME
LA-343838313832,Employee 343838313832,BUILDING AND SAFETY,ADMINISTRATIVE CLERK,0.0,0091000362,86,2026-05-01,FULL_TIME
LA-333339303034,Employee 333339303034,POLICE,PROPERTY OFFICER,60593.87,0091000363,87,2026-05-01,FULL_TIME
LA-343635313833,Employee 343635313833,PUBLIC WORKS - SANITATION,MAINTENANCE AND CONSTRUCTION HELPER,43201.65,0091000364,99,2026-05-01,FULL_TIME
LA-373134343031,Employee 373134343031,GENERAL SERVICES,EQUIPMENT MECHANIC,0.0,0091000365,93,2026-05-01,FULL_TIME
LA-3534383036,Employee 3534383036,CITY EMPLOYEES RETIREMENT SYSTEM,ACCOUNTING CLERK II,63859.54,0091000366,95,2026-05-01,FULL_TIME
LA-393631303033,Employee 393631303033,RECREATION AND PARKS,RECREATION ASSISTANT,20447.8,0091000367,8,2026-05-01,PART_TIME
LA-3333383632,Employee 3333383632,POLICE,MANAGEMENT ANALYST,17156.0,0091000368,99,2026-05-01,FULL_TIME
LA-3433313233,Employee 3433313233,POLICE,POLICE OFFICER II,104312.72,0091000369,86,2026-05-01,FULL_TIME
LA-333835383932,Employee 333835383932,POLICE,POLICE OFFICER III,124644.17,0091000370,98,2026-05-01,FULL_TIME
LA-393736323033,Employee 393736323033,POLICE,POLICE OFFICER II,78323.3,0091000371,96,2026-05-01,FULL_TIME
LA-3531373434,Employee 3531373434,PUBLIC WORKS - CONTRACT ADMINISTRATION,MANAGEMENT ANALYST II,95782.4,0091000372,96,2025-01-15,FULL_TIME
LA-393432383333,Employee 393432383333,WATER AND POWER,UTILITY PRE-CRAFT TRAINEE,29784.0,0091000373,97,2026-05-01,FULL_TIME
LA-3032323137,Employee 3032323137,FIRE,FIREFIGHTER III,105810.85,0091000374,94,2026-05-01,FULL_TIME
LA-393739373233,Employee 393739373233,POLICE,POLICE OFFICER II,91864.9,0091000375,8,2026-05-01,FULL_TIME
LA-333437313833,Employee 333437313833,WATER AND POWER,ELECTRIC DISTRIBUTION MECHANIC,98529.34,0091000376,85,2026-05-01,FULL_TIME
LA-313130373932,Employee 313130373932,RECREATION AND PARKS,POOL LIFEGUARD,6158.69,0091000377,97,2026-05-01,PART_TIME
LA-3035303936,Employee 3035303936,POLICE,POLICE SERGEANT I,43825.6,0091000378,90,2026-05-01,FULL_TIME
LA-3236333334,Employee 3236333334,AIRPORTS,AIRPORT POLICE OFFICER III,107406.4,0091000379,91,2026-05-01,FULL_TIME
LA-3535373538,Employee 3535373538,CITY CLERK,ACCOUNTING RECORDS SUPERVISOR I,83646.4,0091000380,88,2026-05-01,FULL_TIME
LA-383433353733,Employee 383433353733,AIRPORTS,SIGN PAINTER,82470.07,0091000381,88,2026-05-01,FULL_TIME
LA-393934393633,Employee 393934393633,POLICE,POLICE OFFICER II,101206.4,0091000382,91,2026-05-01,FULL_TIME
LA-303437383932,Employee 303437383932,POLICE,POLICE OFFICER III,106813.21,0091000383,93,2026-05-01,FULL_TIME
LA-3638373933,Employee 3638373933,AIRPORTS,AIRPORT POLICE SERGEANT II,127797.47,0091000384,97,2026-05-01,FULL_TIME
LA-393333363431,Employee 393333363431,WATER AND POWER,WHSE & TLRM WKR,36053.26,0091000385,95,2026-05-01,FULL_TIME
LA-353236383832,Employee 353236383832,POLICE,MANAGEMENT ASSISTANT,60381.84,0091000386,91,2026-05-01,FULL_TIME
